i,K_path,Q0_path,Q1_true,Q1_model,active_surface,branch_sign_eff,t_path,s_path
1048,4.3259014317109586e+02,-8.5127614372152138e+01,-2.0356211424130390e+01,-2.0356211416019551e+01,red,-1.0000000000000000e+00,1.7373126439947185e+02,2.5885887877162401e+02
1049,4.3259014317109597e+02,-8.5127614372152053e+01,-2.0356211424130397e+01,-2.0356211367607148e+01,red,-1.0000000000000000e+00,1.7373126439947197e+02,2.5885887877162401e+02
1050,4.3259130428590680e+02,-8.5126453257341225e+01,-2.0356360525532104e+01,-2.0356003706492221e+01,red,-1.0000000000000000e+00,1.7373242551428280e+02,2.5885887877162401e+02
1051,4.3260858610356007e+02,-8.5109171439687941e+01,-2.0358586783187345e+01,-2.0352904645302647e+01,red,-1.0000000000000000e+00,1.7374970733193607e+02,2.5885887877162401e+02
1052,4.3262588193850092e+02,-8.5091875604747116e+01,-2.0360819867255394e+01,-2.0349792986246019e+01,red,-1.0000000000000000e+00,1.7376700316687692e+02,2.5885887877162401e+02
1053,4.3266117926630568e+02,-8.5056578276942361e+01,-2.0360322263966573e+01,-2.0343410488193047e+01,red,-1.0000000000000000e+00,1.7380230049468167e+02,2.5885887877162401e+02
1054,4.3269958731973418e+02,-8.5018170223513849e+01,-2.0359373662466442e+01,-2.0336417410733691e+01,red,-1.0000000000000000e+00,1.7384070854811017e+02,2.5885887877162401e+02
1055,4.3273800953073999e+02,-8.4979748012508026e+01,-2.0358425743459698e+01,-2.0329371664417284e+01,red,-1.0000000000000000e+00,1.7387913075911598e+02,2.5885887877162401e+02
1056,4.3277644030896516e+02,-8.4941317234282835e+01,-2.0357479063548816e+01,-2.0322274187863616e+01,red,-1.0000000000000000e+00,1.7391756153734116e+02,2.5885887877162401e+02
1057,4.3281487847569406e+02,-8.4902879067553926e+01,-2.0356533694898225e+01,-2.0315125833372054e+01,red,-1.0000000000000000e+00,1.7395599970407005e+02,2.5885887877162401e+02
1058,4.3286188269755939e+02,-8.4855874845688618e+01,-2.0351689573112562e+01,-2.0306316435320969e+01,red,-1.0000000000000000e+00,1.7400300392593539e+02,2.5885887877162401e+02
1059,4.3291596249580169e+02,-8.4801795047446319e+01,-2.0343714634431549e+01,-2.0296090289654831e+01,red,-1.0000000000000000e+00,1.7405708372417769e+02,2.5885887877162401e+02
1060,4.3297285339422280e+02,-8.4744904149025203e+01,-2.0334883067516987e+01,-2.0285226332261278e+01,red,-1.0000000000000000e+00,1.7411397462259879e+02,2.5885887877162401e+02
1061,4.3303006971557676e+02,-8.4687687827671255e+01,-2.0325951642055593e+01,-2.0274192668134152e+01,red,-1.0000000000000000e+00,1.7417119094395275e+02,2.5885887877162401e+02
1062,4.3308729053315534e+02,-8.4630467010092659e+01,-2.0317018589580197e+01,-2.0263049283086264e+01,red,-1.0000000000000000e+00,1.7422841176153133e+02,2.5885887877162401e+02
1063,4.3314451464394517e+02,-8.4573242899302855e+01,-2.0308084233713316e+01,-2.0251798128623694e+01,red,-1.0000000000000000e+00,1.7428563587232117e+02,2.5885887877162401e+02
1064,4.3320174089230943e+02,-8.4516016650938568e+01,-2.0299148845089821e+01,-2.0240439434438930e+01,red,-1.0000000000000000e+00,1.7434286212068542e+02,2.5885887877162401e+02
1065,4.3325896819838425e+02,-8.4458789344863760e+01,-2.0290212678340026e+01,-2.0228974078259046e+01,red,-1.0000000000000000e+00,1.7440008942676025e+02,2.5885887877162401e+02
1066,4.3331619555454949e+02,-8.4401561988698518e+01,-2.0281275972825132e+01,-2.0217402379467320e+01,red,-1.0000000000000000e+00,1.7445731678292549e+02,2.5885887877162401e+02
1067,4.3340000995127116e+02,-8.4317747591976826e+01,-2.0273802896026577e+01,-2.0200264322388126e+01,red,-1.0000000000000000e+00,1.7454113117964715e+02,2.5885887877162401e+02
1068,4.3350209269008292e+02,-8.4215664853165066e+01,-2.0264672557511062e+01,-2.0179087919804534e+01,red,-1.0000000000000000e+00,1.7464321391845891e+02,2.5885887877162401e+02
1069,4.3360433691109051e+02,-8.4113420632157471e+01,-2.0255508316435495e+01,-2.0157546607104894e+01,red,-1.0000000000000000e+00,1.7474545813946651e+02,2.5885887877162401e+02
1070,4.3372071526383371e+02,-8.3997042279414273e+01,-2.0239050106579956e+01,-2.0132628321566688e+01,red,-1.0000000000000000e+00,1.7486183649220970e+02,2.5885887877162401e+02
1071,4.3386772226166397e+02,-8.3850035281584042e+01,-2.0206235546777865e+01,-2.0100549139143016e+01,red,-1.0000000000000000e+00,1.7500884349003996e+02,2.5885887877162401e+02
1072,4.3401507559451130e+02,-8.3702681948736725e+01,-2.0173285080742279e+01,-2.0067729469028325e+01,red,-1.0000000000000000e+00,1.7515619682288730e+02,2.5885887877162401e+02
1073,4.3416266602935576e+02,-8.3555091513892265e+01,-2.0140243900340728e+01,-2.0034197033421538e+01,red,-1.0000000000000000e+00,1.7530378725773176e+02,2.5885887877162401e+02
1074,4.3431047567197055e+02,-8.3407281871277476e+01,-2.0107118283274197e+01,-1.9999961393524803e+01,red,-1.0000000000000000e+00,1.7545159690034654e+02,2.5885887877162401e+02
1075,4.3445848815662237e+02,-8.3259269386625661e+01,-2.0073913993753752e+01,-1.9965033210910793e+01,red,-1.0000000000000000e+00,1.7559960938499836e+02,2.5885887877162401e+02
1076,4.3460668820139711e+02,-8.3111069341850950e+01,-2.0040636441925265e+01,-1.9929421195163389e+01,red,-1.0000000000000000e+00,1.7574780942977307e+02,2.5885887877162401e+02
1077,4.3477806306904597e+02,-8.2939694474202071e+01,-1.9991453185095885e+01,-1.9887453763960242e+01,red,-1.0000000000000000e+00,1.7591918429742196e+02,2.5885887877162401e+02
1078,4.3501271158753644e+02,-8.2705045955711611e+01,-1.9898804388932597e+01,-1.9828646068030583e+01,red,-1.0000000000000000e+00,1.7615383281591241e+02,2.5885887877162401e+02
1079,4.3525600486003520e+02,-8.2461752683212836e+01,-1.9808901495339750e+01,-1.9766061768158227e+01,red,-1.0000000000000000e+00,1.7639712608841120e+02,2.5885887877162401e+02
1080,4.3550636273824171e+02,-8.2211394805006350e+01,-1.9721429337462929e+01,-1.9699988437565754e+01,red,-1.0000000000000000e+00,1.7664748396661767e+02,2.5885887877162401e+02
1081,4.3575743309038165e+02,-8.1960324452866416e+01,-1.9633608353426304e+01,-1.9632061618788828e+01,red,-1.0000000000000000e+00,1.7689855431875762e+02,2.5885887877162406e+02
1082,4.3600915828734117e+02,-8.1708599255906933e+01,-1.9545461199964922e+01,-1.9562323466308261e+01,red,-1.0000000000000000e+00,1.7715027951571710e+02,2.5885887877162406e+02
1083,4.3626148936003636e+02,-8.1456268183211719e+01,-1.9457012296530415e+01,-1.9490813981641043e+01,red,-1.0000000000000000e+00,1.7740261058841233e+02,2.5885887877162406e+02
1084,4.3651438095170545e+02,-8.1203376591542636e+01,-1.9368284276263413e+01,-1.9417573731414667e+01,red,-1.0000000000000000e+00,1.7765550218008141e+02,2.5885887877162406e+02
1085,4.3676779110418670e+02,-8.0949966439061356e+01,-1.9279298077201091e+01,-1.9342644321981641e+01,red,-1.0000000000000000e+00,1.7790891233256266e+02,2.5885887877162401e+02
1086,4.3702458111989904e+02,-8.0693176423349044e+01,-1.9187839146732173e+01,-1.9265181988566145e+01,red,-1.0000000000000000e+00,1.7816570234827500e+02,2.5885887877162406e+02
1087,4.3734397015298714e+02,-8.0373787390260915e+01,-1.9066814516160036e+01,-1.9166741201864046e+01,red,-1.0000000000000000e+00,1.7848509138136311e+02,2.5885887877162401e+02
1088,4.3767359131765477e+02,-8.0044166225593258e+01,-1.8947653905226172e+01,-1.9062784625653979e+01,red,-1.0000000000000000e+00,1.7881471254603076e+02,2.5885887877162401e+02
1089,4.3800419248156112e+02,-7.9713565061686921e+01,-1.8828064081822298e+01,-1.8956188784237202e+01,red,-1.0000000000000000e+00,1.7914531370993711e+02,2.5885887877162401e+02
1090,4.3833568473353182e+02,-7.9382072809716192e+01,-1.8708080551148125e+01,-1.8847042100263412e+01,red,-1.0000000000000000e+00,1.7947680596190781e+02,2.5885887877162401e+02
1091,4.3866814695936012e+02,-7.9049610583887898e+01,-1.8587653574052084e+01,-1.8735378651873919e+01,red,-1.0000000000000000e+00,1.7980926818773611e+02,2.5885887877162401e+02
1092,4.3900115338281159e+02,-7.8716604160436390e+01,-1.8467782608407784e+01,-1.8621403976378293e+01,red,-1.0000000000000000e+00,1.8014227461118759e+02,2.5885887877162401e+02
1093,4.3933843028635431e+02,-7.8379327256893689e+01,-1.8356631308322186e+01,-1.8503874552616072e+01,red,-1.0000000000000000e+00,1.8047955151473030e+02,2.5885887877162401e+02
1094,4.3971288773804361e+02,-7.8004869805204407e+01,-1.8228481392602585e+01,-1.8371015685264513e+01,red,-1.0000000000000000e+00,1.8085400896641960e+02,2.5885887877162401e+02
1095,4.4009028061704089e+02,-7.7627476926207109e+01,-1.8098953445609485e+01,-1.8234691202777231e+01,red,-1.0000000000000000e+00,1.8123140184541688e+02,2.5885887877162401e+02
1096,4.4046813663912172e+02,-7.7249620904126274e+01,-1.7969244202705745e+01,-1.8095865740239947e+01,red,-1.0000000000000000e+00,1.8160925786749772e+02,2.5885887877162401e+02
1097,4.4084630928601518e+02,-7.6871448257232800e+01,-1.7839491660731444e+01,-1.7954689663499597e+01,red,-1.0000000000000000e+00,1.8198743051439118e+02,2.5885887877162401e+02
1098,4.4122567349549030e+02,-7.6492084047757672e+01,-1.7709124317917706e+01,-1.7810922328547111e+01,red,-1.0000000000000000e+00,1.8236679472386632e+02,2.5885887877162401e+02
1099,4.4162732116042883e+02,-7.6090436382819149e+01,-1.7564748518587759e+01,-1.7656479336753865e+01,red,-1.0000000000000000e+00,1.8276844238880483e+02,2.5885887877162401e+02
1100,4.4207670122176518e+02,-7.5641056321482822e+01,-1.7390505131614024e+01,-1.7481099638829154e+01,red,-1.0000000000000000e+00,1.8321782245014117e+02,2.5885887877162401e+02
1101,4.4252663613824097e+02,-7.5191121405007053e+01,-1.7216505335870572e+01,-1.7302922928225531e+01,red,-1.0000000000000000e+00,1.8366775736661697e+02,2.5885887877162401e+02
1102,4.4297706437048561e+02,-7.4740693172762420e+01,-1.7041986075780155e+01,-1.7122117237777491e+01,red,-1.0000000000000000e+00,1.8411818559886160e+02,2.5885887877162401e+02
1103,4.4342804856748609e+02,-7.4289708975761940e+01,-1.6867166095884475e+01,-1.6938798676978582e+01,red,-1.0000000000000000e+00,1.8456916979586208e+02,2.5885887877162401e+02
1104,4.4397237366612489e+02,-7.3745383877123146e+01,-1.6632827969660955e+01,-1.6714692232436381e+01,red,-1.0000000000000000e+00,1.8511349489450089e+02,2.5885887877162401e+02
1105,4.4453556358104959e+02,-7.3182193962198468e+01,-1.6386495310067126e+01,-1.6479788655798007e+01,red,-1.0000000000000000e+00,1.8567668480942555e+02,2.5885887877162401e+02
1106,4.4510143925694865e+02,-7.2616318286299403e+01,-1.6139136598358888e+01,-1.6240924194873390e+01,red,-1.0000000000000000e+00,1.8624256048532462e+02,2.5885887877162401e+02
1107,4.4568456224076158e+02,-7.2033195302486448e+01,-1.5889686560504456e+01,-1.5992070239897021e+01,red,-1.0000000000000000e+00,1.8682568346913757e+02,2.5885887877162401e+02
1108,4.4626919420627490e+02,-7.1448563336973109e+01,-1.5639821253476095e+01,-1.5740079345874097e+01,red,-1.0000000000000000e+00,1.8741031543465090e+02,2.5885887877162401e+02
1109,4.4685428910007118e+02,-7.0863468443176828e+01,-1.5389994535540113e+01,-1.5485650284401903e+01,red,-1.0000000000000000e+00,1.8799541032844718e+02,2.5885887877162401e+02
1110,4.4744027186982294e+02,-7.0277485673425062e+01,-1.5140295129198742e+01,-1.5228840686644947e+01,red,-1.0000000000000000e+00,1.8858139309819893e+02,2.5885887877162401e+02
1111,4.4804146812350962e+02,-6.9676289419738353e+01,-1.4881881129190942e+01,-1.4963540801527007e+01,red,-1.0000000000000000e+00,1.8918258935188564e+02,2.5885887877162401e+02
1112,4.4871783399911260e+02,-6.8999923544135342e+01,-1.4580866061171884e+01,-1.4663166546748176e+01,red,-1.0000000000000000e+00,1.8985895522748862e+02,2.5885887877162395e+02
1113,4.4939570772116713e+02,-6.8322049822080800e+01,-1.4278996609762189e+01,-1.4360424589410162e+01,red,-1.0000000000000000e+00,1.9053682894954318e+02,2.5885887877162395e+02
1114,4.5007487739818112e+02,-6.7642880145066783e+01,-1.3976345736839111e+01,-1.4055718742690875e+01,red,-1.0000000000000000e+00,1.9121599862655717e+02,2.5885887877162395e+02
1115,4.5075522530113108e+02,-6.6962532242116822e+01,-1.3672982892270481e+01,-1.3749397066472614e+01,red,-1.0000000000000000e+00,1.9189634652950713e+02,2.5885887877162395e+02
1116,4.5143664539560211e+02,-6.6281112147645786e+01,-1.3368970813818139e+01,-1.3441789718770725e+01,red,-1.0000000000000000e+00,1.9257776662397816e+02,2.5885887877162395e+02
1117,4.5211904092400692e+02,-6.5598716619240989e+01,-1.3064366775562762e+01,-1.3133209167725216e+01,red,-1.0000000000000000e+00,1.9326016215238297e+02,2.5885887877162395e+02
1118,4.5280232373443874e+02,-6.4915433808809183e+01,-1.2759222972446636e+01,-1.2823948235230194e+01,red,-1.0000000000000000e+00,1.9394344496281479e+02,2.5885887877162395e+02
1119,4.5348611051990326e+02,-6.4231647023344664e+01,-1.2455130534228045e+01,-1.2514420969207709e+01,red,-1.0000000000000000e+00,1.9462723174827931e+02,2.5885887877162395e+02
1120,4.5424066422651259e+02,-6.3477093316735349e+01,-1.2124052711718354e+01,-1.2173085728792092e+01,red,-1.0000000000000000e+00,1.9538178545488861e+02,2.5885887877162395e+02
1121,4.5503792762688136e+02,-6.2679829916366558e+01,-1.1774469035329341e+01,-1.1812987813833605e+01,red,-1.0000000000000000e+00,1.9617904885525741e+02,2.5885887877162395e+02
1122,4.5583724806898812e+02,-6.1880509474259775e+01,-1.1423813886993853e+01,-1.1452838194342110e+01,red,-1.0000000000000000e+00,1.9697836929736417e+02,2.5885887877162395e+02
1123,4.5663985722963599e+02,-6.1077900313611877e+01,-1.1074733033862765e+01,-1.1092374838783872e+01,red,-1.0000000000000000e+00,1.9778097845801204e+02,2.5885887877162395e+02
1124,4.5747474743542773e+02,-6.0243010107820133e+01,-1.0717973390946479e+01,-1.0718932605561168e+01,red,-1.0000000000000000e+00,1.9861586866380381e+02,2.5885887877162395e+02
1125,4.5831609820452599e+02,-5.9401659338721892e+01,-1.0358674717088192e+01,-1.0344433250566045e+01,red,-1.0000000000000000e+00,1.9945721943290204e+02,2.5885887877162395e+02
1126,4.5915915422277828e+02,-5.8558603320469565e+01,-9.9985431937710612e+00,-9.9712632251118301e+00,red,-1.0000000000000000e+00,2.0030027545115436e+02,2.5885887877162395e+02
1127,4.6008182148690935e+02,-5.7635936056338480e+01,-9.6087932151607465e+00,-9.5655037957514999e+00,red,-1.0000000000000000e+00,2.0122294271528543e+02,2.5885887877162389e+02
1128,4.6108903474498874e+02,-5.6628722798259084e+01,-9.1874321154689707e+00,-9.1260098049444203e+00,red,-1.0000000000000000e+00,2.0223015597336482e+02,2.5885887877162389e+02
1129,4.6209922669846208e+02,-5.5618530844785717e+01,-8.7648322282603921e+00,-8.6890980856768927e+00,red,-1.0000000000000000e+00,2.0324034792683818e+02,2.5885887877162389e+02
1130,4.6311228983283559e+02,-5.4605467710412221e+01,-8.3410010141650357e+00,-8.2550829028676169e+00,red,-1.0000000000000000e+00,2.0425341106121169e+02,2.5885887877162389e+02
1131,4.6412797493387887e+02,-5.3589782609368932e+01,-7.9160472832556588e+00,-7.8242960913545296e+00,red,-1.0000000000000000e+00,2.0526909616225498e+02,2.5885887877162389e+02
1132,4.6514605339526679e+02,-5.2571704147981023e+01,-7.4900705638845295e+00,-7.3970170981149188e+00,red,-1.0000000000000000e+00,2.0628717462364290e+02,2.5885887877162389e+02
1133,4.6616631558910933e+02,-5.1551441954138497e+01,-7.0631617979358774e+00,-6.9734791529421507e+00,red,-1.0000000000000000e+00,2.0730743681748541e+02,2.5885887877162389e+02
1134,4.6718856974113214e+02,-5.0529187802115658e+01,-6.6354038863773965e+00,-6.5538671689196697e+00,red,-1.0000000000000000e+00,2.0832969096950825e+02,2.5885887877162389e+02
1135,4.6821264076691585e+02,-4.9505116776331953e+01,-6.2068722460543242e+00,-6.1383260864504230e+00,red,-1.0000000000000000e+00,2.0935376199529196e+02,2.5885887877162389e+02
1136,4.6930385988259025e+02,-4.8413897660657540e+01,-5.7600613254529733e+00,-5.7008598244591333e+00,red,-1.0000000000000000e+00,2.1044498111096635e+02,2.5885887877162389e+02
1137,4.7041488681384169e+02,-4.7302870729406123e+01,-5.3081128242980755e+00,-5.2610753599330913e+00,red,-1.0000000000000000e+00,2.1155600804221780e+02,2.5885887877162389e+02
1138,4.7154419866055821e+02,-4.6173558882689576e+01,-4.8575674509776556e+00,-4.8198147490789331e+00,red,-1.0000000000000000e+00,2.1268531988893432e+02,2.5885887877162389e+02
1139,4.7268946711219945e+02,-4.5028290431048340e+01,-4.4132345731357976e+00,-4.3781638769048534e+00,red,-1.0000000000000000e+00,2.1383058834057556e+02,2.5885887877162389e+02
1140,4.7383603106266003e+02,-4.3881726480587787e+01,-3.9733101149012882e+00,-3.9417893812854352e+00,red,-1.0000000000000000e+00,2.1497715229103613e+02,2.5885887877162389e+02
1141,4.7501226920567115e+02,-4.2705488337576689e+01,-3.5315602109605915e+00,-3.4999739231465590e+00,red,-1.0000000000000000e+00,2.1615339043404722e+02,2.5885887877162389e+02
1142,4.7621017301264698e+02,-4.1507584530600838e+01,-3.0885072581337849e+00,-3.0559266048664888e+00,red,-1.0000000000000000e+00,2.1735129424102308e+02,2.5885887877162389e+02
1143,4.7742777143510892e+02,-4.0289986108138898e+01,-2.6447116322997890e+00,-2.6104689517606410e+00,red,-1.0000000000000000e+00,2.1856889266348500e+02,2.5885887877162389e+02
1144,4.7866628657748117e+02,-3.9051470965766661e+01,-2.1990577348176386e+00,-2.1632028345962233e+00,red,-1.0000000000000000e+00,2.1980740780585725e+02,2.5885887877162389e+02
1145,4.7993924431728141e+02,-3.7778513225966421e+01,-1.7520077179224096e+00,-1.7093617420443259e+00,red,-1.0000000000000000e+00,2.2108036554565749e+02,2.5885887877162389e+02
1146,4.8124212987965041e+02,-3.6475627663597436e+01,-1.3038510189355850e+00,-1.2506937011968269e+00,red,-1.0000000000000000e+00,2.2238325110802649e+02,2.5885887877162395e+02
1147,4.8254752752292552e+02,-3.5170230020322293e+01,-8.5530309136956806e-01,-7.9673981613801814e-01,red,-1.0000000000000000e+00,2.2368864875130163e+02,2.5885887877162389e+02
1148,4.8385812645564931e+02,-3.3859631087598480e+01,-4.0617610623786016e-01,-3.4628223367683475e-01,red,-1.0000000000000000e+00,2.2499924768402542e+02,2.5885887877162389e+02
1149,4.8519619996594810e+02,-3.2521557577299681e+01,4.2584399614890911e-02,1.0848151279067153e-01,red,-1.0000000000000000e+00,2.2633732119432420e+02,2.5885887877162389e+02
1150,4.8654774523595160e+02,-3.1170012307296187e+01,4.9292792330418933e-01,5.6290479044481501e-01,red,-1.0000000000000000e+00,2.2768886646432770e+02,2.5885887877162389e+02
1151,4.8790345712043222e+02,-2.9814300422815563e+01,9.4414623558826483e-01,1.0141054207081304e+00,red,-1.0000000000000000e+00,2.2904457834880833e+02,2.5885887877162389e+02
1152,4.8928046642528807e+02,-2.8437291117959717e+01,1.3955314135330119e+00,1.4679921209679598e+00,red,-1.0000000000000000e+00,2.3042158765366418e+02,2.5885887877162389e+02
1153,4.9068602834831546e+02,-2.7031729194932314e+01,1.8458942729011638e+00,1.9270464696971423e+00,red,-1.0000000000000000e+00,2.3182714957669157e+02,2.5885887877162389e+02
1154,4.9211045344844501e+02,-2.5607304094802750e+01,2.2963889975976035e+00,2.3882086541871210e+00,red,-1.0000000000000000e+00,2.3325157467682112e+02,2.5885887877162389e+02
1155,4.9354526005609154e+02,-2.4172497487156242e+01,2.7465627253197438e+00,2.8489025421321905e+00,red,-1.0000000000000000e+00,2.3468638128446764e+02,2.5885887877162389e+02
1156,4.9498571244561077e+02,-2.2732045097637027e+01,3.1974631040177011e+00,3.3078087095946778e+00,red,-1.0000000000000000e+00,2.3612683367398688e+02,2.5885887877162389e+02
